Time (year),npp (PgC a-1)
2599.5,72.35662841796875
2600.5,72.361328125
2601.5,72.35441589355469
2602.5,72.36703491210938
2603.5,72.33724975585938
2604.5,72.3536605834961
2605.5,72.35552978515625
2606.5,72.33032989501953
2607.5,72.35128021240234
2608.5,72.35745239257812
2609.5,72.3530044555664
2610.5,72.3305435180664
2611.5,72.32726287841797
2612.5,72.34306335449219
2613.5,72.3473129272461
2614.5,72.3321762084961
2615.5,72.340087890625
2616.5,72.3326416015625
2617.5,72.31352233886719
2618.5,72.33025360107422
2619.5,72.34226989746094
2620.5,72.3362045288086
2621.5,72.3130111694336
2622.5,72.3125
2623.5,72.31905364990234
2624.5,72.32682037353516
2625.5,72.30560302734375
2626.5,72.30548858642578
2627.5,72.30265045166016
2628.5,72.31009674072266
2629.5,72.28596496582031
2630.5,72.29852294921875
2631.5,72.3016586303711
2632.5,72.30907440185547
2633.5,72.28556060791016
2634.5,72.2981185913086
2635.5,72.26840209960938
2636.5,72.29011535644531
2637.5,72.2856674194336
2638.5,72.28624725341797
2639.5,72.27066040039062
2640.5,72.26942443847656
2641.5,72.24913787841797
2642.5,72.27432250976562
2643.5,72.26004028320312
2644.5,72.27606201171875
2645.5,72.25373840332031
2646.5,72.24969482421875
2647.5,72.24757385253906
2648.5,72.24707794189453
2649.5,72.23800659179688
2650.5,72.2550048828125
2651.5,72.23531341552734
2652.5,72.22992706298828
2653.5,72.22603607177734
2654.5,72.2320785522461
2655.5,72.22282409667969
2656.5,72.23013305664062
2657.5,72.22705841064453
2658.5,72.21984100341797
2659.5,72.20762634277344
2660.5,72.22773742675781
2661.5,72.20719146728516
2662.5,72.22383880615234
2663.5,72.21345520019531
2664.5,72.20709228515625
2665.5,72.20286560058594
2666.5,72.21412658691406
2667.5,72.19932556152344
2668.5,72.20840454101562
2669.5,72.1928939819336
2670.5,72.18636322021484
2671.5,72.1838150024414
2672.5,72.19487762451172
2673.5,72.19403076171875
2674.5,72.19432067871094
2675.5,72.18896484375
2676.5,72.17988586425781
2677.5,72.1947250366211
2678.5,72.171875
2679.5,72.19404602050781
2680.5,72.18863677978516
2681.5,72.16970825195312
2682.5,72.19039916992188
2683.5,72.18379211425781
2684.5,72.19477844238281
2685.5,72.19193267822266
2686.5,72.21609497070312
2687.5,72.18911743164062
2688.5,72.19815063476562
2689.5,72.1941909790039
2690.5,72.21460723876953
2691.5,72.21210479736328
2692.5,72.2155532836914
2693.5,72.19602966308594
2694.5,72.21466827392578
2695.5,72.21056365966797
2696.5,72.21839141845703
2697.5,72.21223449707031
2698.5,72.23768615722656
2699.5,72.23230743408203
2700.5,72.22052764892578
2701.5,72.22844696044922
2702.5,72.24285888671875
2703.5,72.24372863769531
2704.5,72.24734497070312
2705.5,72.22559356689453
2706.5,72.24375915527344
2707.5,72.23300170898438
2708.5,72.23127746582031
2709.5,72.22651672363281
2710.5,72.23709869384766
2711.5,72.24945831298828
2712.5,72.21240234375
2713.5,72.22074890136719
2714.5,72.2264175415039
2715.5,72.21705627441406
2716.5,72.22310638427734
2717.5,72.21885681152344
2718.5,72.18983459472656
2719.5,72.1944808959961
2720.5,72.19387817382812
2721.5,72.18736267089844
2722.5,72.19234466552734
2723.5,72.18643188476562
2724.5,72.17613220214844
2725.5,72.16470336914062
2726.5,72.18177795410156
2727.5,72.1843032836914
2728.5,72.15845489501953
2729.5,72.15496063232422
2730.5,72.16764068603516
2731.5,72.14369201660156
2732.5,72.16686248779297
2733.5,72.13130950927734
2734.5,72.1541748046875
2735.5,72.12991333007812
2736.5,72.13614654541016
2737.5,72.12137603759766
2738.5,72.13485717773438
2739.5,72.13624572753906
2740.5,72.13070678710938
2741.5,72.11495971679688
2742.5,72.09884643554688
2743.5,72.1162338256836
2744.5,72.13783264160156
2745.5,72.10810852050781
2746.5,72.11751556396484
2747.5,72.11055755615234
2748.5,72.10023498535156
2749.5,72.11065673828125
2750.5,72.10917663574219
2751.5,72.1057357788086
2752.5,72.10796356201172
2753.5,72.10072326660156
2754.5,72.0801010131836
2755.5,72.07705688476562
2756.5,72.09473419189453
2757.5,72.0948486328125
2758.5,72.06614685058594
2759.5,72.0740966796875
2760.5,72.08128356933594
2761.5,72.07368469238281
2762.5,72.09156036376953
2763.5,72.09366607666016
2764.5,72.08198547363281
2765.5,72.07947540283203
2766.5,72.08613586425781
2767.5,72.08499908447266
2768.5,72.10057067871094
2769.5,72.07108306884766
2770.5,72.0843734741211
2771.5,72.07327270507812
2772.5,72.06752014160156
2773.5,72.06105041503906
2774.5,72.06665802001953
2775.5,72.07075500488281
2776.5,72.08426666259766
2777.5,72.07475280761719
2778.5,72.06100463867188
2779.5,72.07418060302734
2780.5,72.06245422363281
2781.5,72.07554626464844
2782.5,72.08256530761719
2783.5,72.07484436035156
2784.5,72.08793640136719
2785.5,72.10336303710938
2786.5,72.0897445678711
2787.5,72.09041595458984
2788.5,72.10415649414062
2789.5,72.0849838256836
2790.5,72.07311248779297
2791.5,72.07788848876953
2792.5,72.08049011230469
2793.5,72.07215881347656
2794.5,72.06671905517578
2795.5,72.05718231201172
2796.5,72.04652404785156
2797.5,72.0533218383789
2798.5,72.06832122802734
2799.5,72.06727600097656
2800.5,72.04268646240234
2801.5,72.04044342041016
2802.5,72.06493377685547
2803.5,72.06194305419922
2804.5,72.06620025634766
2805.5,72.05252838134766
2806.5,72.07794189453125
2807.5,72.06179809570312
2808.5,72.0599136352539
2809.5,72.0561294555664
2810.5,72.04825592041016
2811.5,72.05113983154297
2812.5,72.07257080078125
2813.5,72.03404998779297
2814.5,72.04275512695312
2815.5,72.03376770019531
2816.5,72.04269409179688
2817.5,72.04595947265625
2818.5,72.04766845703125
2819.5,72.03742218017578
2820.5,72.03936004638672
2821.5,72.025390625
2822.5,72.03314971923828
2823.5,72.03995513916016
2824.5,72.03973388671875
2825.5,72.0353012084961
2826.5,72.0335922241211
2827.5,72.03907012939453
2828.5,72.02789306640625
2829.5,72.04531860351562
2830.5,72.02925109863281
2831.5,72.03583526611328
2832.5,72.02237701416016
2833.5,72.02261352539062
2834.5,72.0267105102539
2835.5,72.01625061035156
2836.5,72.0271224975586
2837.5,72.0343246459961
2838.5,72.0046157836914
2839.5,72.03099060058594
2840.5,72.04009246826172
2841.5,72.02096557617188
2842.5,72.04344177246094
2843.5,72.03997802734375
2844.5,72.0311279296875
2845.5,72.02470397949219
2846.5,72.04405212402344
2847.5,72.04676818847656
2848.5,72.04542541503906
2849.5,72.0162582397461
