Time (year),fco2nat (PgC a-1)
2792.5,-0.0859779641032219
2793.5,-0.06877455860376358
2794.5,-0.05752000957727432
2795.5,-0.09525221586227417
2796.5,-0.1002255529165268
2797.5,-0.0719369575381279
2798.5,-0.07662609219551086
2799.5,-0.09418405592441559
2800.5,-0.06067506968975067
2801.5,-0.08420932292938232
2802.5,-0.07272091507911682
2803.5,-0.07041545957326889
2804.5,-0.08537516742944717
2805.5,-0.08566146343946457
2806.5,-0.07548894733190536
2807.5,-0.07371482998132706
2808.5,-0.07881151139736176
2809.5,-0.06860749423503876
2810.5,-0.07825583964586258
2811.5,-0.06872975081205368
2812.5,-0.07261935621500015
2813.5,-0.09813061356544495
2814.5,-0.06826596707105637
2815.5,-0.06010997295379639
2816.5,-0.08849632740020752
2817.5,-0.0874798595905304
2818.5,-0.10009312629699707
2819.5,-0.05579262226819992
2820.5,-0.09191195666790009
2821.5,-0.06842950731515884
2822.5,-0.06671108305454254
2823.5,-0.11035986244678497
2824.5,-0.06748255342245102
2825.5,-0.07895928621292114
2826.5,-0.05885470658540726
2827.5,-0.081031933426857
2828.5,-0.07006298005580902
2829.5,-0.08471915870904922
2830.5,-0.06494926661252975
2831.5,-0.0834701731801033
2832.5,-0.08387226611375809
2833.5,-0.0840696468949318
2834.5,-0.04908008128404617
2835.5,-0.07396432012319565
2836.5,-0.061268776655197144
2837.5,-0.06991978734731674
2838.5,-0.08340983837842941
2839.5,-0.058920010924339294
2840.5,-0.046292953193187714
2841.5,-0.03836645185947418
2842.5,-0.04016956686973572
2843.5,-0.07378148287534714
2844.5,-0.08955471962690353
2845.5,-0.05703648179769516
2846.5,-0.04986917972564697
2847.5,-0.04125359654426575
2848.5,-0.046137042343616486
2849.5,-0.07980652153491974
