Time (year),pr (kg m-2 s-1)
2704.5,3.4305914596188813e-05
2705.5,3.430696961004287e-05
2706.5,3.430741708143614e-05
2707.5,3.430611832300201e-05
2708.5,3.430783181102015e-05
2709.5,3.430676588322967e-05
2710.5,3.430965807638131e-05
2711.5,3.430834476603195e-05
2712.5,3.430907236179337e-05
2713.5,3.430961805861443e-05
2714.5,3.43104220519308e-05
2715.5,3.4309952752664685e-05
2716.5,3.4310116461711004e-05
2717.5,3.431045115576126e-05
2718.5,3.431043660384603e-05
2719.5,3.431038567214273e-05
2720.5,3.431003642617725e-05
2721.5,3.431082586757839e-05
2722.5,3.431115692364983e-05
2723.5,3.4312168281758204e-05
2724.5,3.430906872381456e-05
2725.5,3.43131396220997e-05
2726.5,3.431222648941912e-05
2727.5,3.4311240597162396e-05
2728.5,3.431120785535313e-05
2729.5,3.4311378840357065e-05
2730.5,3.4312641219003126e-05
2731.5,3.4314267395529896e-05
2732.5,3.431336517678574e-05
2733.5,3.4314842196181417e-05
2734.5,3.431452933000401e-05
2735.5,3.431520235608332e-05
2736.5,3.431548611843027e-05
2737.5,3.431387449381873e-05
2738.5,3.43145256920252e-05
2739.5,3.43149877153337e-05
2740.5,3.431536242715083e-05
2741.5,3.431546065257862e-05
2742.5,3.4315518860239536e-05
2743.5,3.431623554206453e-05
2744.5,3.431500226724893e-05
2745.5,3.431710138102062e-05
2746.5,3.4316934033995494e-05
2747.5,3.4316806704737246e-05
2748.5,3.431590448599309e-05
2749.5,3.43169376719743e-05
2750.5,3.431659933994524e-05
2751.5,3.431697768974118e-05
2752.5,3.4317534300498664e-05
2753.5,3.431931327213533e-05
2754.5,3.43182691722177e-05
2755.5,3.43198080372531e-05
2756.5,3.431926234043203e-05
2757.5,3.432165249250829e-05
2758.5,3.432116864132695e-05
2759.5,3.431895311223343e-05
2760.5,3.4318294638069347e-05
2761.5,3.4321459679631516e-05
2762.5,3.4321048588026315e-05
2763.5,3.432161611272022e-05
2764.5,3.4319935366511345e-05
2765.5,3.4323951695114374e-05
2766.5,3.43211941071786e-05
2767.5,3.432248922763392e-05
2768.5,3.432152152527124e-05
2769.5,3.432244193390943e-05
2770.5,3.4323049476370215e-05
2771.5,3.432345692999661e-05
2772.5,3.432380617596209e-05
2773.5,3.4323064028285444e-05
2774.5,3.432267112657428e-05
2775.5,3.4324551961617544e-05
2776.5,3.432455923757516e-05
2777.5,3.432450830587186e-05
2778.5,3.432656740187667e-05
2779.5,3.4323424188187346e-05
2780.5,3.432420999160968e-05
2781.5,3.432521043578163e-05
2782.5,3.432539597270079e-05
2783.5,3.432695666560903e-05
2784.5,3.432521771173924e-05
2785.5,3.432696757954545e-05
2786.5,3.432566154515371e-05
2787.5,3.4327877074247226e-05
2788.5,3.432473022257909e-05
2789.5,3.4327651519561186e-05
2790.5,3.4328251786064357e-05
2791.5,3.432776793488301e-05
2792.5,3.432789890212007e-05
2793.5,3.432875746511854e-05
2794.5,3.432829907978885e-05
2795.5,3.43291976605542e-05
2796.5,3.432977609918453e-05
2797.5,3.4328379115322605e-05
2798.5,3.4329867048654705e-05
2799.5,3.4329179470660165e-05
2800.5,3.4330405469518155e-05
2801.5,3.43300707754679e-05
2802.5,3.43303254339844e-05
2803.5,3.433150050113909e-05
2804.5,3.43301726388745e-05
2805.5,3.43310457537882e-05
2806.5,3.433166421018541e-05
2807.5,3.43313004123047e-05
2808.5,3.433175152167678e-05
2809.5,3.433281381148845e-05
2810.5,3.433329038671218e-05
2811.5,3.4333970688749105e-05
2812.5,3.4332508221268654e-05
2813.5,3.433352685533464e-05
2814.5,3.433249730733223e-05
2815.5,3.433319216128439e-05
2816.5,3.433337406022474e-05
2817.5,3.433436722843908e-05
2818.5,3.433413075981662e-05
2819.5,3.433439997024834e-05
2820.5,3.433307210798375e-05
2821.5,3.433585516177118e-05
2822.5,3.433470192248933e-05
2823.5,3.433608799241483e-05
2824.5,3.433409801800735e-05
2825.5,3.433728852542117e-05
2826.5,3.4336295357206836e-05
2827.5,3.4335258533246815e-05
2828.5,3.433634265093133e-05
2829.5,3.433651363593526e-05
2830.5,3.433675010455772e-05
2831.5,3.433724123169668e-05
2832.5,3.4336386306677014e-05
2833.5,3.433815800235607e-05
2834.5,3.433626989135519e-05
2835.5,3.433623714954592e-05
2836.5,3.4338161640334874e-05
2837.5,3.4339434932917356e-05
2838.5,3.433789606788196e-05
2839.5,3.4338285331614316e-05
2840.5,3.4336997487116605e-05
2841.5,3.4339274861849844e-05
2842.5,3.433809615671635e-05
2843.5,3.4339311241637915e-05
2844.5,3.433916936046444e-05
2845.5,3.434064637986012e-05
2846.5,3.4339638659730554e-05
2847.5,3.4339987905696034e-05
2848.5,3.433979145484045e-05
2849.5,3.434025711612776e-05
