Time (year),pr (kg m-2 s-1)
2704.5,3.4527609386714175e-05
2705.5,3.45289554388728e-05
2706.5,3.4531261917436495e-05
2707.5,3.453157842159271e-05
2708.5,3.453093449934386e-05
2709.5,3.453042882028967e-05
2710.5,3.4531949495431036e-05
2711.5,3.453126919339411e-05
2712.5,3.452872988418676e-05
2713.5,3.453055251156911e-05
2714.5,3.4528748074080795e-05
2715.5,3.4529122785897925e-05
2716.5,3.45293155987747e-05
2717.5,3.452910459600389e-05
2718.5,3.452816963545047e-05
2719.5,3.452656528679654e-05
2720.5,3.452751479926519e-05
2721.5,3.4528486139606684e-05
2722.5,3.452662713243626e-05
2723.5,3.452832606853917e-05
2724.5,3.4526983654359356e-05
2725.5,3.452766759437509e-05
2726.5,3.4529850381659344e-05
2727.5,3.452935197856277e-05
2728.5,3.452984310570173e-05
2729.5,3.453147292020731e-05
2730.5,3.4533837606431916e-05
2731.5,3.4531338314991444e-05
2732.5,3.453192039160058e-05
2733.5,3.4529472031863406e-05
2734.5,3.452924283919856e-05
2735.5,3.452766759437509e-05
2736.5,3.4528024116298184e-05
2737.5,3.452893361099996e-05
2738.5,3.453102181083523e-05
2739.5,3.4530072298366576e-05
2740.5,3.453417957643978e-05
2741.5,3.4534754377091303e-05
2742.5,3.4534765291027725e-05
2743.5,3.4535540180513635e-05
2744.5,3.4535441955085844e-05
2745.5,3.453532190178521e-05
2746.5,3.453712633927353e-05
2747.5,3.453622412052937e-05
2748.5,3.4534954465925694e-05
2749.5,3.4534376027295366e-05
2750.5,3.453468161751516e-05
2751.5,3.4535503800725564e-05
2752.5,3.453479803283699e-05
2753.5,3.4535903978394344e-05
2754.5,3.453454337432049e-05
2755.5,3.453720637480728e-05
2756.5,3.453657336649485e-05
2757.5,3.453833414823748e-05
2758.5,3.453781027928926e-05
2759.5,3.453915269346908e-05
2760.5,3.454108446021564e-05
2761.5,3.454180478001945e-05
2762.5,3.454320540186018e-05
2763.5,3.454269972280599e-05
2764.5,3.453947647358291e-05
2765.5,3.454354009591043e-05
2766.5,3.4542768844403327e-05
2767.5,3.454394027357921e-05
2768.5,3.454326360952109e-05
2769.5,3.454336183494888e-05
2770.5,3.454547913861461e-05
2771.5,3.4543532819952816e-05
2772.5,3.454322722973302e-05
2773.5,3.4542281355243176e-05
2774.5,3.4543831134215e-05
2775.5,3.4543685615062714e-05
2776.5,3.454540274105966e-05
2777.5,3.4547385439509526e-05
2778.5,3.4550750569906086e-05
2779.5,3.454991019680165e-05
2780.5,3.455113619565964e-05
2781.5,3.455287151155062e-05
2782.5,3.455374462646432e-05
2783.5,3.45539374393411e-05
2784.5,3.45521439157892e-05
2785.5,3.455531259533018e-05
2786.5,3.455336991464719e-05
2787.5,3.455293699516915e-05
2788.5,3.455274418229237e-05
2789.5,3.455396290519275e-05
2790.5,3.4553591831354424e-05
2791.5,3.455314435996115e-05
2792.5,3.455133264651522e-05
2793.5,3.4551489079603925e-05
2794.5,3.455075420788489e-05
2795.5,3.4551929275039583e-05
2796.5,3.455198384472169e-05
2797.5,3.4553766454337165e-05
2798.5,3.455533442320302e-05
2799.5,3.4555541787995026e-05
2800.5,3.455600744928233e-05
2801.5,3.4558055631350726e-05
2802.5,3.45578882843256e-05
2803.5,3.455651312833652e-05
2804.5,3.455468322499655e-05
2805.5,3.455715341260657e-05
2806.5,3.455889236647636e-05
2807.5,3.455753540038131e-05
2808.5,3.455929982010275e-05
2809.5,3.455980186117813e-05
2810.5,3.456185731920414e-05
2811.5,3.45611188095063e-05
2812.5,3.456041304161772e-05
2813.5,3.4559481719043106e-05
2814.5,3.45590160577558e-05
2815.5,3.45576336258091e-05
2816.5,3.455904879956506e-05
2817.5,3.455975092947483e-05
2818.5,3.456078047747724e-05
2819.5,3.455967453191988e-05
2820.5,3.4561067877803e-05
2821.5,3.456112972344272e-05
2822.5,3.45626576745417e-05
2823.5,3.456273771007545e-05
2824.5,3.456250124145299e-05
2825.5,3.4564422094263136e-05
2826.5,3.456479680608027e-05
2827.5,3.456405465840362e-05
2828.5,3.4562672226456925e-05
2829.5,3.45644039043691e-05
2830.5,3.456556441960856e-05
2831.5,3.45660955645144e-05
2832.5,3.456575359450653e-05
2833.5,3.4567652619443834e-05
2834.5,3.456511694821529e-05
2835.5,3.456526610534638e-05
2836.5,3.456458216533065e-05
2837.5,3.4566488466225564e-05
2838.5,3.456559352343902e-05
2839.5,3.456568083493039e-05
2840.5,3.4566764952614903e-05
2841.5,3.4567121474538e-05
2842.5,3.457123602856882e-05
2843.5,3.4570966818137094e-05
2844.5,3.457142156548798e-05
2845.5,3.4575055906316265e-05
2846.5,3.457757338765077e-05
2847.5,3.457741331658326e-05
2848.5,3.4576245525386184e-05
2849.5,3.457591446931474e-05
